artist,genre,lyric
dua lipa,pop,in the beginning god created heaven and earth for what it's worth i think that he might've created you first just my opinion your body is the one paradise that i wanna fly to every day and every night  pre i've been sick and tired of running chasing all of the flashing lights these late nights don't mean nothing so i just wanna apologize i'm sorry so sorry i'm sorry yeah   i need your love and i'm dying for the rush 'cause my heart ain't got enough i need your touch this is getting serious tell me that it's not the end of us how can we go back to the beginning how can we go back to the beginning without you i've got no air to breathe in how can we go back to the beginning   don't matter what's written we can start all over again all over again oh how can i get you all over my skin my deep intuition tells me that i'm doing you wrong if i don't come home just say you forgive me and don't let me go  pre i've been sick and tired of running chasing all of the flashing lights these late nights don't mean nothing so i just wanna apologize i'm sorry so sorry i'm sorry yeah   i need your love and i'm dying for the rush 'cause my heart ain't got enough i need your touch this is getting serious tell me that it's not the end of us how can we go back to the beginning how can we go back to the beginning without you i've got no air to breathe in how can we go back to the beginning   you know i'll roar like a lion for you you know i'll keep trying 'til the sun starts rising   i need your love and i'm dying for the rush 'cause my heart ain't got enough i need your touch this is getting serious tell me that it's not the end of us how can we go back to the beginning how can we go back to the beginning without you i've got no air to breathe in how can we go back to the beginning
dua lipa,pop,dua lipa over and over waves of frightening feelings floating weightless i'm willing my will keeps bending and breaking honey  pre dua lipa hold me trust me let me ride in your love all night babe hold me touch me i wanna die in your love all night babe   dua lipa lost in your light baby i wanna stay right here all night baby let's get lost in the light baby i wanna stay right here all night baby   miguel oh now everything's vivid vivid torture tempted with pleasure i'm reckless tangled suspended you want it all nothing's wasted woman  pre both  miguel hold me trust me you know you can hide in my arms all night now hold me trust me i'm gonna ride in your love all night i'm   both  miguel lost in your light baby alright i wanna stay right here all night baby alright let's get lost in the light baby alright i wanna stay right here all night baby all night alright   both  miguel midnight your eyes bitter wine conversations you and me some money babe i don't need a paycheck don't need a paycheck one taste and i'm hooked on it don't lie i know you want it i'm addicted to your light   dua lipa  miguel  both lost in your light baby i wanna stay right here all night baby all night darling let's get lost in the light baby all night i wanna stay right here all night baby all night all night let's get lost in the light baby
dua lipa,pop,i never thought that i would find a way out i never thought i'd hear my heart beat so loud i can't believe there's something left in my chest anymore but goddamn you got me in love again i used to think that i was made out of stone i used to spend so many nights on my own i never knew i had it in me to dance anymore but goddamn you got me in love again  pre show me that heaven's right here baby touch me so i know i'm not crazy never have i ever met somebody like you used to be afraid of love and what it might do but goddamn you got me in love again   you got me in love again you got me in love again you got me in love again again   so many nights my tears fell harder than rain scared i would take my broken heart to the grave i'd rather die than have to live in a storm like before but goddamn you got me in love again  pre show me that heaven's right here baby touch me so i know i'm not crazy never have i ever met somebody like you used to be afraid of love and what it might do but goddamn you got me in love again   you got me in love again you got me in love again you got me in love again again  refrain i can't believe i can't believe i finally found someone i'll sink my teeth in disbelief 'cause you're the one that i want i can't believe i can't believe i'm not afraid anymore goddamn you got me in love again   lalala lalala lalala lalala i never thought that i would find a way out i never thought i'd hear my heart beat so loud i can't believe there's something left in my chest anymore oh goddamn you got me in love again we're in love we're in love we're in love we're in love oh oh  refrain i can't believe i can't believe i finally found someone i'll sink my teeth in disbelief 'cause you're the one that i want i can't believe there's something left inside my chest anymore but goddamn you got me in love again   you got me in love again you got me in love again you got me in love again again and again again and again and again and again
ariana grande,pop,thought i'd end up with sean but he wasn't a match wrote some songs about ricky now i listen and laugh even almost got married and for pete i'm so thankful wish i could say thank you to malcolm 'cause he was an angel  pre one taught me love one taught me patience and one taught me pain now i'm so amazing say i've loved and i've lost but that's not what i see so look what i got look what you taught me and for that i say   thank you next next thank you next next thank you next i'm so fuckin' grateful for my ex thank you next next thank you next next thank you next next i'm so fuckin'   spend more time with my friends i ain't worried 'bout nothin' plus i met someone else we havin' better discussions i know they say i move on too fast but this one gon' last 'cause her name is ari and i'm so good with that so good with that  pre she taught me love love she taught me patience patience how she handles pain pain that shit's amazing yeah she's amazing i've loved and i've lost yeah yeah but that's not what i see yeah yeah 'cause look what i've found yeah yeah ain't no need for searching and for that i say   thank you next thank you next thank you next thank you next thank you next thank you i'm so fuckin' grateful for my ex thank you next thank you next thank you next said thank you next thank you next next i'm so fuckin' grateful for my ex  post thank you next thank you next thank you next i'm so fuckin'   one day i'll walk down the aisle holding hands with my mama i'll be thanking my dad 'cause she grew from the drama only wanna do it once real bad gon' make that shit last god forbid something happens least this song is a smash song is a smash  pre i've got so much love love got so much patience patience and i've learned from the pain pain i turned out amazing turned out amazing say i've loved and i've lost yeah yeah but that's not what i see yeah yeah 'cause look what i've found yeah yeah ain't no need for searching and for that i say   thank you next thank you next thank you next thank you next thank you next i'm so fuckin' grateful for my ex thank you next thank you next thank you next said thank you next thank you next next i'm so fuckin' grateful for my ex  post thank you next thank you next thank you next yeah yee thank you next thank you next thank you next yeah yee
ariana grande,pop,yeah breakfast at tiffany's and bottles of bubbles girls with tattoos who like getting in trouble lashes and diamonds atm machines buy myself all of my favorite things yeah been through some bad shit i should be a sad bitch who woulda thought it'd turn me to a savage rather be tied up with calls and not strings write my own checks like i write what i sing yeah yeah  pre my wrist stop watchin' my neck is flossy make big deposits my gloss is poppin' you like my hair gee thanks just bought it i see it i like it i want it i got it yeah   i want it i got it i want it i got it i want it i got it i want it i got it you like my hair gee thanks just bought it i see it i like it i want it i got it yep   wearing a ring but ain't gon' be no mrs bought matching diamonds for six of my bitches i'd rather spoil all my friends with my riches think retail therapy my new addiction whoever said money can't solve your problems must not have had enough money to solve 'em they say which one i say nah i want all of 'em happiness is the same price as redbottoms  pre my smile is beamin' yeah my skin is gleamin' is gleamin' the way it shine i know you've seen it you've seen it i bought a crib just for just for the closet closet both his and hers i want it i got it yeah   i want it i got it i want it i got it i want it i got it i want it i got it baby you like my hair gee thanks just bought it oh yeah i see it i like it i want it i got it yep   yeah my receipts be lookin' like phone numbers if it ain't money then wrong number black card is my business card the way it be settin' the tone for me i don't mean to brag but i be like put it in the bag yeah when you see them racks they stacked up like my ass yeah shoot go from the store to the booth make it all back in one loop gimme the loot never mind i got the juice nothing but net when we shoot look at my neck look at my jet ain't got enough money to pay me respect ain't no budget when i'm on the set if i like it then that's what i get yeah   i want it i got it i want it i got it oh yeah i want it i got it i want it i got it oh yeah yeah you like my hair gee thanks just bought it i see it i like it i want it i got it i see yep
ariana grande,pop,you you love it how i move you you love it how i touch you my one when all is said and done you'll believe god is a woman and i i feel it after midnight a feelin' that you can't fight my one it lingers when we're done you'll believe god is a woman   i don't wanna waste no time yeah you ain't got a onetrack mind yeah have it any way you like yeah and i can tell that you know i know how i want it ain't nobody else can relate boy i like that you ain't afraid baby lay me down and let's pray i'm tellin' you the way i like it how i want it  pre yeah and i can be all the things you told me not to be yeah when you try to come for me i keep on flourishing yeah and he see the uniwhen i'm the company it's all in me   you you love it how i move you you love it how i touch you my one when all is said and done you'll believe god is a woman and i i feel it after midnight a feelin' that you can't fight my one it lingers when we're done you'll believe god is a woman   yeah i tell you all the things you should know so baby take my hands save your soul we can make it last take it slow hmm and i can tell that you know i know how i want it yeah but you're different from the rest and boy if you confess you might get blessed see if you deserve what comes next i'm tellin' you the way i like it how i want it  pre yeah and i can be all the things you told me not to be yeah when you try to come for me i keep on flourishing yeah and he see the uniwhen i'm the company it's all in me   you you love it how i move you you love it how i touch you my one when all is said and done you'll believe god is a woman and i i feel it after midnight a feelin' that you can't fight my one it lingers when we're done you'll believe god is a woman   yeah yeah god is a woman yeah yeah god is a woman yeah my one one when all is said and done you'll believe god is a woman you'll believe god god is a woman oh yeah god is a woman yeah one it lingers when we're done you'll believe god is a woman
ariana grande,pop,ariana grande  nicki minaj i've been here all night ariana i've been here all day nicki minaj and boy  got me walkin' side to side let them hoes know   ariana grande i'm talkin' to ya see you standing over there with your body feeling like i wanna rock with your body and we don't gotta think 'bout nothin' 'bout nothin' i'm comin' at ya 'cause i know you got a bad reputation doesn't matter 'cause you give me temptation and we don't gotta think 'bout nothin' 'bout nothin'  pre ariana grande these friends keep talkin' way too much say i should give you up can't hear them no 'cause i   ariana grande i've been here all night i've been here all day and boy  got me walkin' side to side i've been here all night i've been here all day and boy got me walkin' side to side side to side   ariana grande been tryna hide it baby what's it gonna hurt if they don't know makin' everybody think that we  just as long as you know you got me you got me and boy i got ya 'cause tonight i'm making deals with the devil and i know it's gonna get me in trouble just as long as you know you got me  pre ariana grande these friends keep talkin' way too much say i should give you up can't hear them no 'cause i   ariana grande i've been here all night i've been here all day and boy  got me walkin' side to side side to side i've been here all night been here all night baby i've been here all day been here all day baby and boy  got me walkin' side to side side to side  refrain nicki minaj uh yeah this the new style with the fresh type of flow wrist icicle ride dick bicycle come through yo get you this type of blow if you want a ménage i got a tricycle   nicki minaj all these bitches' flows is my minime body smoking so they call me young nicki chimney rappers in they feelings 'cause they feelin' me uh ii give zero fucks and i got zero chill in me kissing me copped the blue box that say tiffany curry with the shot just tell 'em to call me stephanie gun pop then i make my gum pop i'm the queen of rap young ariana run pop uh  pre ariana grande these friends keep talkin' way too much way too much say i should give em up give em up can't hear them no 'cause i   ariana grande i've been here all night been here all night baby i've been here all day been here all night baby and boy boy  got me walkin' side to side side to side i've been here all night been here all night baby i've been here all day been here all day baby ooh baby and boy no got me walkin' side to side side to side yeaheh yeah yeah yeah  refrain nicki minaj and ariana grande this the new style with the fresh type of flow nah nah baby wrist icicle ride dick bicycle come through yo get you this type of blow if you want a ménage i got a tricycle no eh hey eh eh
ariana grande,pop,right now i'm in a state of mind i wanna be in like all the time ain't got no tears left to cry so i'm pickin' it up pickin' it up i'm lovin' i'm livin' i'm pickin' it up i'm pickin' it up pickin' it up yeah i'm lovin' i'm livin' i'm pickin' it up oh yeah  refrain i'm pickin' it up yeah pickin' it up yeah lovin' i'm livin' so we turnin' up yeah we turnin' it up   ain't got no tears in my body i ran out but boy i like it i like it i like it don't matter how what where who tries it we out here vibin' we vibin' we vibin'  pre comin' out even when it's rainin' down can't stop now can't stop so shut your mouth shut your mouth and if you don't know then now you know it babe know it babe yeah   right now i'm in a state of mind i wanna be in like all the time ain't got no tears left to cry so i'm pickin' it up pickin' it up oh yeah i'm lovin' i'm livin' i'm pickin' it up oh i just want you to come with me we're on another mentality ain't got no tears left to cry to cry so i'm pickin' it up pickin' it up oh yeah i'm lovin' i'm livin' i'm pickin' it up  refrain pickin' it up yeah pickin' it up yeah lovin' i'm livin' so we turnin' up we turnin' it up yeah we turnin' it up   they point out the colors in you i see 'em too and boy i like 'em i like 'em i like 'em we're way too fly to partake in all this hate we out here vibin' we vibin' we vibin'  pre comin' out even when it's rainin' down can't stop now can't stop so shut your mouth shut your mouth and if you don't know then now you know it babe know it babe yeah   right now i'm in a state of mind i wanna be in like all the time ain't got no tears left to cry so i'm pickin' it up pickin' it up oh yeah i'm lovin' i'm livin' i'm pickin' it up oh i just want you to come with me we're on another mentality ain't got no tears left to cry to cry so i'm pickin' it up pickin' it up oh yeah i'm lovin' i'm livin' i'm pickin' it up   comin' out even when it's rainin' down can't stop now hmm oh shut your mouth ain't got no tears left to cry ohyeah oh yeah   oh i just want you to come with me with me we're on another mentality ain't got no tears left to cry cry so i'm pickin' it up yeah pickin' it up oh yeah i'm lovin' i'm livin' i'm pickin' it up  refrain pickin' it up pickin' it up lovin' i'm livin' so we turnin' up hmm yeah we turnin' it up
ariana grande,pop,lacigam gnihtemos od ot thgin laiceps ruoy s'thginot tub   some days things just take way too much of my energy i look up and the whole room's spinning you take my cares away i can so overcomplicate people tell me to medicate  pre feel my blood runnin' swear the sky's fallin' i know that all this shit's fabricated mmm time goes by and i can't control my mind don't know what else to try but you tell me every time   just keep breathin' and breathin' and breathin' and breathin' and oh i gotta keep keep on breathin' just keep breathin' and breathin' and breathin' and breathin' and oh i gotta keep keep on breathin' mmmmmm   sometimes it's hard to find find my way up into the clouds tune it out they can be so loud you remind me of a time when things weren't so complicated all i need is to see your face  pre feel my blood runnin' swear the sky's fallin' i know that all this shit's fabricated mmm time goes by and i can't control my mind don't know what else to try but you tell me every time   just keep breathin' and breathin' and breathin' and breathin' and oh i gotta keep i keep on breathin' just keep breathin' and breathin' and breathin' and breathin' and oh i gotta keep i keep on breathin' mmm yeah   my my air my my air my my air my air my my air my my air my my air yeah   just keep breathin' and breathin' and breathin' and breathin' and oh i gotta keep i keep on breathin' just keep breathin' and breathin' and breathin' and breathin' and oh i gotta keep i keep on breathin' mmm yeah   feel my blood runnin' swear the sky's fallin' oh whoa i keep on breathin' oh yeah time goes by and i can't control my mind i keep on breathin' mmm yeah
ariana grande,pop,you got me some type of way hmm ain't used to feelin' this way mmmmmm i do not know what to say yeah yeah but i know i shouldn't think about it took one fuckin' look at your face hmm now i wanna know how you taste mmmmmm usually don't give it away yeah yeah but you know i'm out here thinkin' 'bout it  pre then i realize she's right there and i'm at home like damn this ain't fair   break up with your girlfriend girlfriend yeah yeah 'cause i'm bored you could hit it in the mornin' mornin' yeah yeah like it's yours i know it ain't right but i don't care care break up with your girlfriend girlfriend yeah yeah 'cause i'm bored   this shit always happen to me yeah why can't we just play for keeps mmmmmm practically on my knees yeah yeah but i know i shouldn't think about it you know what you're doin' to me you're singin' my songs in the streets yeah yeah actin' all innocent please when i know you out here thinkin' 'bout it  pre then you realize she's right there yeah and you're at home like damn she can't compare   break up with your girlfriend girlfriend yeah yeah 'cause i'm bored you could hit it in the mornin' in the mornin' yeah yeah like it's yours i know it ain't right but i don't care i don't care yee break up with your girlfriend with your girlfriend yeah yeah 'cause i'm bored  post with your girlfriend girlfriend girlfriend girlfriend with your girlfriend with your girlfriend girlfriend girlfriend girlfriend   you could say i'm hatin' if you want to but i only hate on her 'cause i want you say i'm trippin' if you feel like but you without me ain't right ain't right you could call me crazy 'cause i want you and i never even ever fuckin' met you say i'm trippin' and it ain't right but you without me ain't nice ain't nice yeah   break up with your girlfriend with your girlfriend yeah yeah 'cause i'm bored you could hit it in the mornin' hit in the mornin' yeah yeah yeah yeah yeah like it's yours i know it ain't right but i don't care care yeah break up with your girlfriend with your girlfriend yeah yeah 'cause i'm bored  post with your girlfriend girlfriend girlfriend baby girlfriend with your girlfriend with your girlfriend girlfriend girlfriend girlfriend with your girlfriend
ariana grande,pop,heaven sent you to me i'm just hopin i don't repeat history  pre boy i'm tryna meet your mama on a sunday then make a lotta love on a monday ah ah never need no no no one else babe cause i'll be   switchin' them positions for you cookin' in the kitchen and i'm in the bedroom i'm in the olympics way i'm jumpin' through hoops know my love infinite nothin i wouldnt do that i won't do switchin for you   perfect perfect you're too good to be true you're too good to be true but i get tired of runnin' fuck it now im runnin' with you with you  pre said boy i'm tryna meet your mama on a sunday then make a lotta love on a monday ah ah never need no no no one else babe 'cause i'll be   switchin' them positions for you cookin' in the kitchen and i'm in the bedroom i'm in the olympics way i'm jumpin' through hoops know my love infinite nothin' i wouldn't do that i won't do switchin' for you cookin' in the kitchen and i'm in the bedroom i'm in the olympics way i'm jumpin' through hoops know my love infinite nothin' i wouldn't do nothin' that i won't do switchin' for you   this some shit that i usually don't do yeah but for you i kinda kinda want to mmm 'cause you're down for me and i'm down too and i'm down too yeah i'm down too switchin' the positions for you this some shit that i yeah usually don't do don't do but for you i kinda kinda want to mmm 'cause you're down for me and i'm down too 'cause you're down for me   switchin' them positions for you cookin' in the kitchen and i'm in the bedroom i'm in the olympics way i'm jumpin' through hoops jumpin' jumpin' know my love infinite nothin' i wouldn't do that i won't do switchin' for you ooh woah cookin' in the kitchen and i'm in the bedroom i'm in the olympics way i'm jumpin' through hoops know my love infinite nothin' i wouldn't do i wouldn't do that i won't do switchin' for you   yeah ah yeah ah ah yeah
